Entry ID,[Str Pos],[Str Size],[Str Enc],Str Value,[Str Data]
3489,0x37e9c8,60,Shift_JIS,モンテスマ人が住む村の北方の大きな島に\n位置しているそうだ。,"""\x83\x82\x83\x93\x83e\x83X\x83}\x90l\x82\xAA\x8FZ\x82\xDE\x91\xBA\x82\xCC\x96k\x95\xFB\x82\xCC\x91\xE5\x82\xAB\x82\xC8\x93\x87\x82\xC9\n\x88\xCA\x92u\x82\xB5\x82\xC4\x82\xA2\x82\xE9\x82\xBB\x82\xA4\x82\xBE\x81B"""
3490,0x37ea04,64,Shift_JIS,新大陸の都市らしい。\nバルア軍が破壊して廃虚になっちまったとか。,"""\x90V\x91\xE5\x97\xA4\x82\xCC\x93s\x8Es\x82\xE7\x82\xB5\x82\xA2\x81B\n\x83o\x83\x8B\x83A\x8CR\x82\xAA\x94j\x89\xF3\x82\xB5\x82\xC4\x94p\x8B\x95\x82\xC9\x82\xC8\x82\xC1\x82\xBF\x82\xDC\x82\xC1\x82\xBD\x82\xC6\x82\xA9\x81B"""
3491,0x37ea44,266,Shift_JIS,この巨大な石造建築物は、緑\nの月の満ち欠けを基にした独\n自の暦に従い様々な儀式を行\nなった神殿で、かつてこの地\nを月の王が治めていた時代に\n造られたといわれている。\nこの地域は、モンテスマ文明\n発祥より常に栄えてきたが、\nバルアの侵攻によって数年前\nに焼かれ、廃虚となった。,"""\x82\xB1\x82\xCC\x8B\x90\x91\xE5\x82\xC8\x90\xCE\x91\xA2\x8C\x9A\x92z\x95\xA8\x82\xCD\x81A\x97\xCE\n\x82\xCC\x8C\x8E\x82\xCC\x96\x9E\x82\xBF\x8C\x87\x82\xAF\x82\xF0\x8A\xEE\x82\xC9\x82\xB5\x82\xBD\x93\xC6\n\x8E\xA9\x82\xCC\x97\xEF\x82\xC9\x8F]\x82\xA2\x97l\x81X\x82\xC8\x8BV\x8E\xAE\x82\xF0\x8Ds\n\x82\xC8\x82\xC1\x82\xBD\x90_\x93a\x82\xC5\x81A\x82\xA9\x82\xC2\x82\xC4\x82\xB1\x82\xCC\x92n\n\x82\xF0\x8C\x8E\x82\xCC\x89\xA4\x82\xAA\x8E\xA1\x82\xDF\x82\xC4\x82\xA2\x82\xBD\x8E\x9E\x91\xE3\x82\xC9\n\x91\xA2\x82\xE7\x82\xEA\x82\xBD\x82\xC6\x82\xA2\x82\xED\x82\xEA\x82\xC4\x82\xA2\x82\xE9\x81B\n\x82\xB1\x82\xCC\x92n\x88\xE6\x82\xCD\x81A\x83\x82\x83\x93\x83e\x83X\x83}\x95\xB6\x96\xBE\n\x94\xAD\x8F\xCB\x82\xE6\x82\xE8\x8F\xED\x82\xC9\x89h\x82\xA6\x82\xC4\x82\xAB\x82\xBD\x82\xAA\x81A\n\x83o\x83\x8B\x83A\x82\xCC\x90N\x8DU\x82\xC9\x82\xE6\x82\xC1\x82\xC4\x90\x94\x94N\x91O\n\x82\xC9\x8F\xC4\x82\xA9\x82\xEA\x81A\x94p\x8B\x95\x82\xC6\x82\xC8\x82\xC1\x82\xBD\x81B"""
3492,0x37eb50,94,Shift_JIS,それにしても、サウスオーシャン経由で新大陸に\nたどりついたのは、いまだにおまえさんぐらいだぜ。,"""\x82\xBB\x82\xEA\x82\xC9\x82\xB5\x82\xC4\x82\xE0\x81A\x83T\x83E\x83X\x83I\x81[\x83V\x83\x83\x83\x93\x8Co\x97R\x82\xC5\x90V\x91\xE5\x97\xA4\x82\xC9\n\x82\xBD\x82\xC7\x82\xE8\x82\xC2\x82\xA2\x82\xBD\x82\xCC\x82\xCD\x81A\x82\xA2\x82\xDC\x82\xBE\x82\xC9\x82\xA8\x82\xDC\x82\xA6\x82\xB3\x82\xF1\x82\xAE\x82\xE7\x82\xA2\x82\xBE\x82\xBA\x81B"""
3493,0x37ebb0,76,Shift_JIS,船乗りのウワサでは、はるか西方に\n緑の月が輝く大陸があると言われているが……,"""\x91D\x8F\xE6\x82\xE8\x82\xCC\x83E\x83\x8F\x83T\x82\xC5\x82\xCD\x81A\x82\xCD\x82\xE9\x82\xA9\x90\xBC\x95\xFB\x82\xC9\n\x97\xCE\x82\xCC\x8C\x8E\x82\xAA\x8BP\x82\xAD\x91\xE5\x97\xA4\x82\xAA\x82\xA0\x82\xE9\x82\xC6\x8C\xBE\x82\xED\x82\xEA\x82\xC4\x82\xA2\x82\xE9\x82\xAA\x81c\x81c"""
3494,0x37ebfc,256,Shift_JIS,世の大多数の人間は、サウス\nオーシャンの向こうに大陸が\n存在することなど知らない。\nだが、そこには緑深い大陸が\n太古より存在し、生命の息吹\nに包まれた独特の文明を連綿\nと築いてきた。\nこの発見により、世界には未\n知の土地や空域がまだまだ存\n在する可能性が高まった。,"""\x90\xA2\x82\xCC\x91\xE5\x91\xBD\x90\x94\x82\xCC\x90l\x8A\xD4\x82\xCD\x81A\x83T\x83E\x83X\n\x83I\x81[\x83V\x83\x83\x83\x93\x82\xCC\x8C\xFC\x82\xB1\x82\xA4\x82\xC9\x91\xE5\x97\xA4\x82\xAA\n\x91\xB6\x8D\xDD\x82\xB7\x82\xE9\x82\xB1\x82\xC6\x82\xC8\x82\xC7\x92m\x82\xE7\x82\xC8\x82\xA2\x81B\n\x82\xBE\x82\xAA\x81A\x82\xBB\x82\xB1\x82\xC9\x82\xCD\x97\xCE\x90[\x82\xA2\x91\xE5\x97\xA4\x82\xAA\n\x91\xBE\x8C\xC3\x82\xE6\x82\xE8\x91\xB6\x8D\xDD\x82\xB5\x81A\x90\xB6\x96\xBD\x82\xCC\x91\xA7\x90\x81\n\x82\xC9\x95\xEF\x82\xDC\x82\xEA\x82\xBD\x93\xC6\x93\xC1\x82\xCC\x95\xB6\x96\xBE\x82\xF0\x98A\x96\xC8\n\x82\xC6\x92z\x82\xA2\x82\xC4\x82\xAB\x82\xBD\x81B\n\x82\xB1\x82\xCC\x94\xAD\x8C\xA9\x82\xC9\x82\xE6\x82\xE8\x81A\x90\xA2\x8AE\x82\xC9\x82\xCD\x96\xA2\n\x92m\x82\xCC\x93y\x92n\x82\xE2\x8B\xF3\x88\xE6\x82\xAA\x82\xDC\x82\xBE\x82\xDC\x82\xBE\x91\xB6\n\x8D\xDD\x82\xB7\x82\xE9\x89\xC2\x94\\\x90\xAB\x82\xAA\x8D\x82\x82\xDC\x82\xC1\x82\xBD\x81B"""
3495,0x37ecfc,80,Shift_JIS,氷の大陸、西の雪原に生息してるらしいぜ。\nまあ、行きゃすぐ見つかるんじゃねえか。,"""\x95X\x82\xCC\x91\xE5\x97\xA4\x81A\x90\xBC\x82\xCC\x90\xE1\x8C\xB4\x82\xC9\x90\xB6\x91\xA7\x82\xB5\x82\xC4\x82\xE9\x82\xE7\x82\xB5\x82\xA2\x82\xBA\x81B\n\x82\xDC\x82\xA0\x81A\x8Ds\x82\xAB\x82\xE1\x82\xB7\x82\xAE\x8C\xA9\x82\xC2\x82\xA9\x82\xE9\x82\xF1\x82\xB6\x82\xE1\x82\xCB\x82\xA6\x82\xA9\x81B"""
3496,0x37ed4c,74,Shift_JIS,なんだろうな、飛べない鳥ってのは？\nはるか南、氷の大陸に生息してるらしい。,"""\x82\xC8\x82\xF1\x82\xBE\x82\xEB\x82\xA4\x82\xC8\x81A\x94\xF2\x82\xD7\x82\xC8\x82\xA2\x92\xB9\x82\xC1\x82\xC4\x82\xCC\x82\xCD\x81H\n\x82\xCD\x82\xE9\x82\xA9\x93\xEC\x81A\x95X\x82\xCC\x91\xE5\x97\xA4\x82\xC9\x90\xB6\x91\xA7\x82\xB5\x82\xC4\x82\xE9\x82\xE7\x82\xB5\x82\xA2\x81B"""
3497,0x37ed98,270,Shift_JIS,氷の島に住む風変わりな鳥。\n翼が小さく空を飛ぶのに適し\nていないため空中をただよう\n魚を飛び上がって捕まえる。\n繁殖期につがいとなった雄と\n雌は、卵を交代であたためる\n習性がある。ヒナが無事生ま\nれるまでは、片時も傍を離れ\nることがないためしばしば子\n育ての手本にたとえられる。,"""\x95X\x82\xCC\x93\x87\x82\xC9\x8FZ\x82\xDE\x95\x97\x95\xCF\x82\xED\x82\xE8\x82\xC8\x92\xB9\x81B\n\x97\x83\x82\xAA\x8F\xAC\x82\xB3\x82\xAD\x8B\xF3\x82\xF0\x94\xF2\x82\xD4\x82\xCC\x82\xC9\x93K\x82\xB5\n\x82\xC4\x82\xA2\x82\xC8\x82\xA2\x82\xBD\x82\xDF\x8B\xF3\x92\x86\x82\xF0\x82\xBD\x82\xBE\x82\xE6\x82\xA4\n\x8B\x9B\x82\xF0\x94\xF2\x82\xD1\x8F\xE3\x82\xAA\x82\xC1\x82\xC4\x95\xDF\x82\xDC\x82\xA6\x82\xE9\x81B\n\x94\xC9\x90B\x8A\xFA\x82\xC9\x82\xC2\x82\xAA\x82\xA2\x82\xC6\x82\xC8\x82\xC1\x82\xBD\x97Y\x82\xC6\n\x8E\x93\x82\xCD\x81A\x97\x91\x82\xF0\x8C\xF0\x91\xE3\x82\xC5\x82\xA0\x82\xBD\x82\xBD\x82\xDF\x82\xE9\n\x8FK\x90\xAB\x82\xAA\x82\xA0\x82\xE9\x81B\x83q\x83i\x82\xAA\x96\xB3\x8E\x96\x90\xB6\x82\xDC\n\x82\xEA\x82\xE9\x82\xDC\x82\xC5\x82\xCD\x81A\x95\xD0\x8E\x9E\x82\xE0\x96T\x82\xF0\x97\xA3\x82\xEA\n\x82\xE9\x82\xB1\x82\xC6\x82\xAA\x82\xC8\x82\xA2\x82\xBD\x82\xDF\x82\xB5\x82\xCE\x82\xB5\x82\xCE\x8Eq\n\x88\xE7\x82\xC4\x82\xCC\x8E\xE8\x96{\x82\xC9\x82\xBD\x82\xC6\x82\xA6\x82\xE7\x82\xEA\x82\xE9\x81B"""
3498,0x37eea8,66,Shift_JIS,バルア大陸の西岸、ノースオーシャンに面した\n島の上にあるって話だ。,"""\x83o\x83\x8B\x83A\x91\xE5\x97\xA4\x82\xCC\x90\xBC\x8A\xDD\x81A\x83m\x81[\x83X\x83I\x81[\x83V\x83\x83\x83\x93\x82\xC9\x96\xCA\x82\xB5\x82\xBD\n\x93\x87\x82\xCC\x8F\xE3\x82\xC9\x82\xA0\x82\xE9\x82\xC1\x82\xC4\x98b\x82\xBE\x81B"""
3499,0x37eeec,64,Shift_JIS,バルア大陸のどこかにあるらしい。\nウワサでは西のほうらしいが……,"""\x83o\x83\x8B\x83A\x91\xE5\x97\xA4\x82\xCC\x82\xC7\x82\xB1\x82\xA9\x82\xC9\x82\xA0\x82\xE9\x82\xE7\x82\xB5\x82\xA2\x81B\n\x83E\x83\x8F\x83T\x82\xC5\x82\xCD\x90\xBC\x82\xCC\x82\xD9\x82\xA4\x82\xE7\x82\xB5\x82\xA2\x82\xAA\x81c\x81c"""
3500,0x37ef2c,270,Shift_JIS,元々は大陸の北部沿岸にあっ\nた謎の古代遺跡だったがバル\nアによって灯台に改修され、\n北方を航行する自国の船を護\nる要塞として使われてきた。\nだが、時代とともに文化の中\n心が北部から南部へ移ると、\n次第にこの大灯台もすたれ、\nやがてその存在は人々の記憶\nから忘れ去られてしまった。,"""\x8C\xB3\x81X\x82\xCD\x91\xE5\x97\xA4\x82\xCC\x96k\x95\x94\x89\x88\x8A\xDD\x82\xC9\x82\xA0\x82\xC1\n\x82\xBD\x93\xE4\x82\xCC\x8C\xC3\x91\xE3\x88\xE2\x90\xD5\x82\xBE\x82\xC1\x82\xBD\x82\xAA\x83o\x83\x8B\n\x83A\x82\xC9\x82\xE6\x82\xC1\x82\xC4\x93\x94\x91\xE4\x82\xC9\x89\xFC\x8FC\x82\xB3\x82\xEA\x81A\n\x96k\x95\xFB\x82\xF0\x8Dq\x8Ds\x82\xB7\x82\xE9\x8E\xA9\x8D\x91\x82\xCC\x91D\x82\xF0\x8C\xEC\n\x82\xE9\x97v\x8D\xC7\x82\xC6\x82\xB5\x82\xC4\x8Eg\x82\xED\x82\xEA\x82\xC4\x82\xAB\x82\xBD\x81B\n\x82\xBE\x82\xAA\x81A\x8E\x9E\x91\xE3\x82\xC6\x82\xC6\x82\xE0\x82\xC9\x95\xB6\x89\xBB\x82\xCC\x92\x86\n\x90S\x82\xAA\x96k\x95\x94\x82\xA9\x82\xE7\x93\xEC\x95\x94\x82\xD6\x88\xDA\x82\xE9\x82\xC6\x81A\n\x8E\x9F\x91\xE6\x82\xC9\x82\xB1\x82\xCC\x91\xE5\x93\x94\x91\xE4\x82\xE0\x82\xB7\x82\xBD\x82\xEA\x81A\n\x82\xE2\x82\xAA\x82\xC4\x82\xBB\x82\xCC\x91\xB6\x8D\xDD\x82\xCD\x90l\x81X\x82\xCC\x8BL\x89\xAF\n\x82\xA9\x82\xE7\x96Y\x82\xEA\x8B\x8E\x82\xE7\x82\xEA\x82\xC4\x82\xB5\x82\xDC\x82\xC1\x82\xBD\x81B"""
3501,0x37f03c,86,Shift_JIS,モンテスマ王の暮らす島のすぐとなりだ。\nこの像は幻の都・ドラドを指し示しているらしい。,"""\x83\x82\x83\x93\x83e\x83X\x83}\x89\xA4\x82\xCC\x95\xE9\x82\xE7\x82\xB7\x93\x87\x82\xCC\x82\xB7\x82\xAE\x82\xC6\x82\xC8\x82\xE8\x82\xBE\x81B\n\x82\xB1\x82\xCC\x91\x9C\x82\xCD\x8C\xB6\x82\xCC\x93s\x81E\x83h\x83\x89\x83h\x82\xF0\x8Ew\x82\xB5\x8E\xA6\x82\xB5\x82\xC4\x82\xA2\x82\xE9\x82\xE7\x82\xB5\x82\xA2\x81B"""
3502,0x37f094,86,Shift_JIS,モンテスマ王が暮らしている島がある。\nその近くに、キラキラ金色に輝く何かがあるらしい。,"""\x83\x82\x83\x93\x83e\x83X\x83}\x89\xA4\x82\xAA\x95\xE9\x82\xE7\x82\xB5\x82\xC4\x82\xA2\x82\xE9\x93\x87\x82\xAA\x82\xA0\x82\xE9\x81B\n\x82\xBB\x82\xCC\x8B\xDF\x82\xAD\x82\xC9\x81A\x83L\x83\x89\x83L\x83\x89\x8B\xE0\x90F\x82\xC9\x8BP\x82\xAD\x89\xBD\x82\xA9\x82\xAA\x82\xA0\x82\xE9\x82\xE7\x82\xB5\x82\xA2\x81B"""
3503,0x37f0ec,270,Shift_JIS,何かの存在を指し示すように\nひっそりたたずむ黄金の像。\nモンテスマでは古くから独特\nの方位学が発達していて、こ\nの像は聖地の安寧を祈願して\nここに造られたとみられる。\n一般に、寺院や神殿などの人\n工物には男性の像が、神木や\n清泉といった自然物には女性\nをかたどった像が奉られる。,"""\x89\xBD\x82\xA9\x82\xCC\x91\xB6\x8D\xDD\x82\xF0\x8Ew\x82\xB5\x8E\xA6\x82\xB7\x82\xE6\x82\xA4\x82\xC9\n\x82\xD0\x82\xC1\x82\xBB\x82\xE8\x82\xBD\x82\xBD\x82\xB8\x82\xDE\x89\xA9\x8B\xE0\x82\xCC\x91\x9C\x81B\n\x83\x82\x83\x93\x83e\x83X\x83}\x82\xC5\x82\xCD\x8C\xC3\x82\xAD\x82\xA9\x82\xE7\x93\xC6\x93\xC1\n\x82\xCC\x95\xFB\x88\xCA\x8Aw\x82\xAA\x94\xAD\x92B\x82\xB5\x82\xC4\x82\xA2\x82\xC4\x81A\x82\xB1\n\x82\xCC\x91\x9C\x82\xCD\x90\xB9\x92n\x82\xCC\x88\xC0\x94J\x82\xF0\x8BF\x8A\xE8\x82\xB5\x82\xC4\n\x82\xB1\x82\xB1\x82\xC9\x91\xA2\x82\xE7\x82\xEA\x82\xBD\x82\xC6\x82\xDD\x82\xE7\x82\xEA\x82\xE9\x81B\n\x88\xEA\x94\xCA\x82\xC9\x81A\x8E\x9B\x89@\x82\xE2\x90_\x93a\x82\xC8\x82\xC7\x82\xCC\x90l\n\x8DH\x95\xA8\x82\xC9\x82\xCD\x92j\x90\xAB\x82\xCC\x91\x9C\x82\xAA\x81A\x90_\x96\xD8\x82\xE2\n\x90\xB4\x90\xF2\x82\xC6\x82\xA2\x82\xC1\x82\xBD\x8E\xA9\x91R\x95\xA8\x82\xC9\x82\xCD\x8F\x97\x90\xAB\n\x82\xF0\x82\xA9\x82\xBD\x82\xC7\x82\xC1\x82\xBD\x91\x9C\x82\xAA\x95\xF2\x82\xE7\x82\xEA\x82\xE9\x81B"""
3504,0x37f1fc,74,Shift_JIS,青の空賊たちが活動する空域の\n月Ж石の滝の北方。小さな島の上にあるそうだ。,"""\x90\xC2\x82\xCC\x8B\xF3\x91\xAF\x82\xBD\x82\xBF\x82\xAA\x8A\x88\x93\xAE\x82\xB7\x82\xE9\x8B\xF3\x88\xE6\x82\xCC\n\x8C\x8E\x84G\x90\xCE\x82\xCC\x91\xEA\x82\xCC\x96k\x95\xFB\x81B\x8F\xAC\x82\xB3\x82\xC8\x93\x87\x82\xCC\x8F\xE3\x82\xC9\x82\xA0\x82\xE9\x82\xBB\x82\xA4\x82\xBE\x81B"""
3505,0x37f248,84,Shift_JIS,ネタからすると、場所は空賊たちが活動する空域か。\n月Ж石の滝の北方あたり、クサいな。,"""\x83l\x83^\x82\xA9\x82\xE7\x82\xB7\x82\xE9\x82\xC6\x81A\x8F\xEA\x8F\x8A\x82\xCD\x8B\xF3\x91\xAF\x82\xBD\x82\xBF\x82\xAA\x8A\x88\x93\xAE\x82\xB7\x82\xE9\x8B\xF3\x88\xE6\x82\xA9\x81B\n\x8C\x8E\x84G\x90\xCE\x82\xCC\x91\xEA\x82\xCC\x96k\x95\xFB\x82\xA0\x82\xBD\x82\xE8\x81A\x83N\x83T\x82\xA2\x82\xC8\x81B"""
3506,0x37f29c,222,Shift_JIS,「名もなき青の空賊\n　ここに安らかに眠る」\n\nと、書かれている。\n風化してほとんど読めないが\n頭文字が“Ｄ”で始まる名の\n空賊の墓標だと思われる。\n船の重りに使われたと見られ\nる小石を積み上げているあた\nりが、いかにも空賊らしい。,"""\x81u\x96\xBC\x82\xE0\x82\xC8\x82\xAB\x90\xC2\x82\xCC\x8B\xF3\x91\xAF\n\x81@\x82\xB1\x82\xB1\x82\xC9\x88\xC0\x82\xE7\x82\xA9\x82\xC9\x96\xB0\x82\xE9\x81v\n\n\x82\xC6\x81A\x8F\x91\x82\xA9\x82\xEA\x82\xC4\x82\xA2\x82\xE9\x81B\n\x95\x97\x89\xBB\x82\xB5\x82\xC4\x82\xD9\x82\xC6\x82\xF1\x82\xC7\x93\xC7\x82\xDF\x82\xC8\x82\xA2\x82\xAA\n\x93\xAA\x95\xB6\x8E\x9A\x82\xAA\x81g\x82c\x81h\x82\xC5\x8En\x82\xDC\x82\xE9\x96\xBC\x82\xCC\n\x8B\xF3\x91\xAF\x82\xCC\x95\xE6\x95W\x82\xBE\x82\xC6\x8Ev\x82\xED\x82\xEA\x82\xE9\x81B\n\x91D\x82\xCC\x8Fd\x82\xE8\x82\xC9\x8Eg\x82\xED\x82\xEA\x82\xBD\x82\xC6\x8C\xA9\x82\xE7\x82\xEA\n\x82\xE9\x8F\xAC\x90\xCE\x82\xF0\x90\xCF\x82\xDD\x8F\xE3\x82\xB0\x82\xC4\x82\xA2\x82\xE9\x82\xA0\x82\xBD\n\x82\xE8\x82\xAA\x81A\x82\xA2\x82\xA9\x82\xC9\x82\xE0\x8B\xF3\x91\xAF\x82\xE7\x82\xB5\x82\xA2\x81B"""
3507,0x37f37c,70,Shift_JIS,月Ж石の滝を、ずっと上にたどって行ってみな。\n簡単に見つかるはずだぜ。,"""\x8C\x8E\x84G\x90\xCE\x82\xCC\x91\xEA\x82\xF0\x81A\x82\xB8\x82\xC1\x82\xC6\x8F\xE3\x82\xC9\x82\xBD\x82\xC7\x82\xC1\x82\xC4\x8Ds\x82\xC1\x82\xC4\x82\xDD\x82\xC8\x81B\n\x8A\xC8\x92P\x82\xC9\x8C\xA9\x82\xC2\x82\xA9\x82\xE9\x82\xCD\x82\xB8\x82\xBE\x82\xBA\x81B"""
3508,0x37f3c4,84,Shift_JIS,輝く水っていったら、あそこしかねえやな。\nそれの源ってんだから、だいたいわからあな。,"""\x8BP\x82\xAD\x90\x85\x82\xC1\x82\xC4\x82\xA2\x82\xC1\x82\xBD\x82\xE7\x81A\x82\xA0\x82\xBB\x82\xB1\x82\xB5\x82\xA9\x82\xCB\x82\xA6\x82\xE2\x82\xC8\x81B\n\x82\xBB\x82\xEA\x82\xCC\x8C\xB9\x82\xC1\x82\xC4\x82\xF1\x82\xBE\x82\xA9\x82\xE7\x81A\x82\xBE\x82\xA2\x82\xBD\x82\xA2\x82\xED\x82\xA9\x82\xE7\x82\xA0\x82\xC8\x81B"""
3509,0x37f418,258,Shift_JIS,滝の水が月Ж石の鉱脈に注い\nでいるという、世界でも数少\nない地形のひとつ。\n高高度より落ち続ける滝の水\nが、常に銀の月Ж石をうがつ\nことによって、そこから溢れ\nる泉には不思議な力が宿って\nいるといわれ、この水を口に\nした者は長生きすることがで\nきると信じられている。,"""\x91\xEA\x82\xCC\x90\x85\x82\xAA\x8C\x8E\x84G\x90\xCE\x82\xCC\x8Dz\x96\xAC\x82\xC9\x92\x8D\x82\xA2\n\x82\xC5\x82\xA2\x82\xE9\x82\xC6\x82\xA2\x82\xA4\x81A\x90\xA2\x8AE\x82\xC5\x82\xE0\x90\x94\x8F\xAD\n\x82\xC8\x82\xA2\x92n\x8C`\x82\xCC\x82\xD0\x82\xC6\x82\xC2\x81B\n\x8D\x82\x8D\x82\x93x\x82\xE6\x82\xE8\x97\x8E\x82\xBF\x91\xB1\x82\xAF\x82\xE9\x91\xEA\x82\xCC\x90\x85\n\x82\xAA\x81A\x8F\xED\x82\xC9\x8B\xE2\x82\xCC\x8C\x8E\x84G\x90\xCE\x82\xF0\x82\xA4\x82\xAA\x82\xC2\n\x82\xB1\x82\xC6\x82\xC9\x82\xE6\x82\xC1\x82\xC4\x81A\x82\xBB\x82\xB1\x82\xA9\x82\xE7\x88\xEC\x82\xEA\n\x82\xE9\x90\xF2\x82\xC9\x82\xCD\x95s\x8Ev\x8Bc\x82\xC8\x97\xCD\x82\xAA\x8Fh\x82\xC1\x82\xC4\n\x82\xA2\x82\xE9\x82\xC6\x82\xA2\x82\xED\x82\xEA\x81A\x82\xB1\x82\xCC\x90\x85\x82\xF0\x8C\xFB\x82\xC9\n\x82\xB5\x82\xBD\x8E\xD2\x82\xCD\x92\xB7\x90\xB6\x82\xAB\x82\xB7\x82\xE9\x82\xB1\x82\xC6\x82\xAA\x82\xC5\n\x82\xAB\x82\xE9\x82\xC6\x90M\x82\xB6\x82\xE7\x82\xEA\x82\xC4\x82\xA2\x82\xE9\x81B"""
3510,0x37f51c,68,Shift_JIS,モンテスマのはるか南方、\n岩礁をまたぐ島のあたりに行ってみるといい。,"""\x83\x82\x83\x93\x83e\x83X\x83}\x82\xCC\x82\xCD\x82\xE9\x82\xA9\x93\xEC\x95\xFB\x81A\n\x8A\xE2\x8F\xCA\x82\xF0\x82\xDC\x82\xBD\x82\xAE\x93\x87\x82\xCC\x82\xA0\x82\xBD\x82\xE8\x82\xC9\x8Ds\x82\xC1\x82\xC4\x82\xDD\x82\xE9\x82\xC6\x82\xA2\x82\xA2\x81B"""
3511,0x37f560,92,Shift_JIS,モンテスマの古文書に、これの記述があるそうだ。\nいったい何のことだか、けんとうもつかねえな。,"""\x83\x82\x83\x93\x83e\x83X\x83}\x82\xCC\x8C\xC3\x95\xB6\x8F\x91\x82\xC9\x81A\x82\xB1\x82\xEA\x82\xCC\x8BL\x8Fq\x82\xAA\x82\xA0\x82\xE9\x82\xBB\x82\xA4\x82\xBE\x81B\n\x82\xA2\x82\xC1\x82\xBD\x82\xA2\x89\xBD\x82\xCC\x82\xB1\x82\xC6\x82\xBE\x82\xA9\x81A\x82\xAF\x82\xF1\x82\xC6\x82\xA4\x82\xE0\x82\xC2\x82\xA9\x82\xCB\x82\xA6\x82\xC8\x81B"""
3512,0x37f5bc,239,Shift_JIS,航行中の事故で最愛の妻を失\nい、その哀しみを癒すために\n空を見上げて一生を過ごした\nといわれる古えの皇子の像。\n皇子が妻を亡くしたのと同じ\n満月の輝く夜には、行き交う\n船の無事を祈る皇子像の眼か\nら、ひとすじの涙がこぼれる\nという言い伝えがある。,"""\x8Dq\x8Ds\x92\x86\x82\xCC\x8E\x96\x8C\xCC\x82\xC5\x8D\xC5\x88\xA4\x82\xCC\x8D\xC8\x82\xF0\x8E\xB8\n\x82\xA2\x81A\x82\xBB\x82\xCC\x88\xA3\x82\xB5\x82\xDD\x82\xF0\x96\xFC\x82\xB7\x82\xBD\x82\xDF\x82\xC9\n\x8B\xF3\x82\xF0\x8C\xA9\x8F\xE3\x82\xB0\x82\xC4\x88\xEA\x90\xB6\x82\xF0\x89\xDF\x82\xB2\x82\xB5\x82\xBD\n\x82\xC6\x82\xA2\x82\xED\x82\xEA\x82\xE9\x8C\xC3\x82\xA6\x82\xCC\x8Dc\x8Eq\x82\xCC\x91\x9C\x81B\n\x8Dc\x8Eq\x82\xAA\x8D\xC8\x82\xF0\x96S\x82\xAD\x82\xB5\x82\xBD\x82\xCC\x82\xC6\x93\xAF\x82\xB6\n\x96\x9E\x8C\x8E\x82\xCC\x8BP\x82\xAD\x96\xE9\x82\xC9\x82\xCD\x81A\x8Ds\x82\xAB\x8C\xF0\x82\xA4\n\x91D\x82\xCC\x96\xB3\x8E\x96\x82\xF0\x8BF\x82\xE9\x8Dc\x8Eq\x91\x9C\x82\xCC\x8A\xE1\x82\xA9\n\x82\xE7\x81A\x82\xD0\x82\xC6\x82\xB7\x82\xB6\x82\xCC\x97\xDC\x82\xAA\x82\xB1\x82\xDA\x82\xEA\x82\xE9\n\x82\xC6\x82\xA2\x82\xA4\x8C\xBE\x82\xA2\x93`\x82\xA6\x82\xAA\x82\xA0\x82\xE9\x81B"""
3513,0x37f6ac,78,Shift_JIS,神殿島という遺跡の島があるそうだが\nそこから南東、岩礁を越えたところの空域だ。,"""\x90_\x93a\x93\x87\x82\xC6\x82\xA2\x82\xA4\x88\xE2\x90\xD5\x82\xCC\x93\x87\x82\xAA\x82\xA0\x82\xE9\x82\xBB\x82\xA4\x82\xBE\x82\xAA\n\x82\xBB\x82\xB1\x82\xA9\x82\xE7\x93\xEC\x93\x8C\x81A\x8A\xE2\x8F\xCA\x82\xF0\x89z\x82\xA6\x82\xBD\x82\xC6\x82\xB1\x82\xEB\x82\xCC\x8B\xF3\x88\xE6\x82\xBE\x81B"""
3514,0x37f6fc,88,Shift_JIS,神殿島の東、岩礁を越えた空域にあるそうだ。\n岩礁を越えられる船なら探しにいけるだろうな。,"""\x90_\x93a\x93\x87\x82\xCC\x93\x8C\x81A\x8A\xE2\x8F\xCA\x82\xF0\x89z\x82\xA6\x82\xBD\x8B\xF3\x88\xE6\x82\xC9\x82\xA0\x82\xE9\x82\xBB\x82\xA4\x82\xBE\x81B\n\x8A\xE2\x8F\xCA\x82\xF0\x89z\x82\xA6\x82\xE7\x82\xEA\x82\xE9\x91D\x82\xC8\x82\xE7\x92T\x82\xB5\x82\xC9\x82\xA2\x82\xAF\x82\xE9\x82\xBE\x82\xEB\x82\xA4\x82\xC8\x81B"""
