Entry ID,[Filter],Party vigor,Magic EXP,Enemy #0 ID,[JP enemy #0 name],[US enemy #0 name],[EU enemy #0 name],Enemy #1 ID,[JP enemy #1 name],[US enemy #1 name],[EU enemy #1 name],Enemy #2 ID,[JP enemy #2 name],[US enemy #2 name],[EU enemy #2 name],Enemy #3 ID,[JP enemy #3 name],[US enemy #3 name],[EU enemy #3 name],Enemy #4 ID,[JP enemy #4 name],[US enemy #4 name],[EU enemy #4 name],Enemy #5 ID,[JP enemy #5 name],[US enemy #5 name],[EU enemy #5 name],Enemy #6 ID,[JP enemy #6 name],[US enemy #6 name],[EU enemy #6 name],Enemy #7 ID,[JP enemy #7 name],[US enemy #7 name],[EU enemy #7 name]
5,a116d_ep.enp,111,2,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
6,a116d_ep.enp,101,2,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
7,a116d_ep.enp,96,2,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
8,a116d_ep.enp,106,2,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
9,a116d_ep.enp,106,2,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
10,a116d_ep.enp,101,2,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
11,a116d_ep.enp,96,2,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
12,a116d_ep.enp,106,2,102,要塞将兵,Officer,Executor,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
13,a116d_ep.enp,111,2,102,要塞将兵,Officer,Executor,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
14,a116d_ep.enp,106,2,102,要塞将兵,Officer,Executor,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
15,a116d_ep.enp,101,2,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
16,a116d_ep.enp,106,2,103,要塞煌兵,Mage Warden,Custodiae,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
17,a116d_ep.enp,111,2,103,要塞煌兵,Mage Warden,Custodiae,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
18,a116d_ep.enp,106,2,103,要塞煌兵,Mage Warden,Custodiae,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
19,a116d_ep.enp,106,2,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
20,a116d_ep.enp,96,2,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
21,a116d_ep.enp,101,2,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
22,a116d_ep.enp,106,2,102,要塞将兵,Officer,Executor,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
23,a116d_ep.enp,101,2,102,要塞将兵,Officer,Executor,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
24,a116d_ep.enp,96,2,102,要塞将兵,Officer,Executor,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
25,a116d_ep.enp,101,2,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
26,a116d_ep.enp,96,2,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
27,a116d_ep.enp,96,2,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
28,a116d_ep.enp,111,2,75,デ式レーダー,Destroyer,Eversor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
29,a116d_ep.enp,111,2,75,デ式レーダー,Destroyer,Eversor,75,デ式レーダー,Destroyer,Eversor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
30,a116d_ep.enp,111,2,75,デ式レーダー,Destroyer,Eversor,75,デ式レーダー,Destroyer,Eversor,75,デ式レーダー,Destroyer,Eversor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
31,a116d_ep.enp,111,2,75,デ式レーダー,Destroyer,Eversor,75,デ式レーダー,Destroyer,Eversor,75,デ式レーダー,Destroyer,Eversor,75,デ式レーダー,Destroyer,Eversor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
0,a116e_ep.enp,111,2,99,アルシノ,Kantor,Kantor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
1,a116e_ep.enp,106,2,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
2,a116e_ep.enp,106,2,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
3,a116e_ep.enp,106,2,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
4,a116e_ep.enp,116,2,102,要塞将兵,Officer,Executor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
5,a116e_ep.enp,111,2,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
6,a116e_ep.enp,101,2,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
7,a116e_ep.enp,96,2,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
8,a116e_ep.enp,106,2,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
9,a116e_ep.enp,106,2,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
10,a116e_ep.enp,101,2,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
11,a116e_ep.enp,96,2,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
12,a116e_ep.enp,106,2,102,要塞将兵,Officer,Executor,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
13,a116e_ep.enp,111,2,102,要塞将兵,Officer,Executor,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
14,a116e_ep.enp,106,2,102,要塞将兵,Officer,Executor,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
15,a116e_ep.enp,101,2,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
16,a116e_ep.enp,106,2,103,要塞煌兵,Mage Warden,Custodiae,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
17,a116e_ep.enp,111,2,103,要塞煌兵,Mage Warden,Custodiae,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
18,a116e_ep.enp,106,2,103,要塞煌兵,Mage Warden,Custodiae,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
19,a116e_ep.enp,106,2,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
20,a116e_ep.enp,96,2,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
21,a116e_ep.enp,101,2,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
22,a116e_ep.enp,106,2,102,要塞将兵,Officer,Executor,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
23,a116e_ep.enp,101,2,102,要塞将兵,Officer,Executor,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
24,a116e_ep.enp,96,2,102,要塞将兵,Officer,Executor,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
25,a116e_ep.enp,101,2,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
26,a116e_ep.enp,96,2,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
27,a116e_ep.enp,96,2,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
28,a116e_ep.enp,111,2,75,デ式レーダー,Destroyer,Eversor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
29,a116e_ep.enp,111,2,75,デ式レーダー,Destroyer,Eversor,75,デ式レーダー,Destroyer,Eversor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
30,a116e_ep.enp,111,2,75,デ式レーダー,Destroyer,Eversor,75,デ式レーダー,Destroyer,Eversor,75,デ式レーダー,Destroyer,Eversor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
31,a116e_ep.enp,111,2,75,デ式レーダー,Destroyer,Eversor,75,デ式レーダー,Destroyer,Eversor,75,デ式レーダー,Destroyer,Eversor,75,デ式レーダー,Destroyer,Eversor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
0,a116g_ep.enp,111,2,99,アルシノ,Kantor,Kantor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
1,a116g_ep.enp,106,2,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
2,a116g_ep.enp,106,2,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
3,a116g_ep.enp,106,2,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
4,a116g_ep.enp,116,2,102,要塞将兵,Officer,Executor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
5,a116g_ep.enp,111,2,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
6,a116g_ep.enp,101,2,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
7,a116g_ep.enp,96,2,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
8,a116g_ep.enp,106,2,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
9,a116g_ep.enp,106,2,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
10,a116g_ep.enp,101,2,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
11,a116g_ep.enp,96,2,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
12,a116g_ep.enp,106,2,102,要塞将兵,Officer,Executor,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
13,a116g_ep.enp,111,2,102,要塞将兵,Officer,Executor,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
14,a116g_ep.enp,106,2,102,要塞将兵,Officer,Executor,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
15,a116g_ep.enp,101,2,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
16,a116g_ep.enp,106,2,103,要塞煌兵,Mage Warden,Custodiae,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
17,a116g_ep.enp,111,2,103,要塞煌兵,Mage Warden,Custodiae,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
18,a116g_ep.enp,106,2,103,要塞煌兵,Mage Warden,Custodiae,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
19,a116g_ep.enp,106,2,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
20,a116g_ep.enp,96,2,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
21,a116g_ep.enp,101,2,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,104,要塞兵,Shock Troop,Veles,104,要塞兵,Shock Troop,Veles,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
22,a116g_ep.enp,106,2,102,要塞将兵,Officer,Executor,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
23,a116g_ep.enp,101,2,102,要塞将兵,Officer,Executor,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
24,a116g_ep.enp,96,2,102,要塞将兵,Officer,Executor,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
25,a116g_ep.enp,101,2,102,要塞将兵,Officer,Executor,102,要塞将兵,Officer,Executor,103,要塞煌兵,Mage Warden,Custodiae,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
