Entry ID,[Filter],[Enemy Ship ID],[Enemy Ship Name],Unk.,Task Rating,Task A Type ID,[Task A Type Name],Task A Arm. ID,[Task A Arm. Name],Task A Param. ID,[Task A Param. Name],Task A Arm. Range,Task B Type ID,[Task B Type Name],Task B Arm. ID,[Task B Arm. Name],Task B Param. ID,[Task B Param. Name],Task B Arm. Range
10,r567a.tec,6,Valuan Destroyer,3,50,0,Attack,0,Prototype Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
11,r567a.tec,6,Valuan Destroyer,3,50,0,Attack,0,Prototype Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
12,r567a.tec,6,Valuan Destroyer,-1,0,0,Attack,0,Prototype Cannon,-1,None,0,0,Attack,-1,None,-1,None,0
13,r567a.tec,6,Valuan Destroyer,1,30,3,Guard,-1,None,0,Evasive Action,0,4,Nothing,-1,None,0,Awaiting Orders,0
14,r567a.tec,6,Valuan Destroyer,3,50,2,Focus,-1,None,0,Focus,0,0,Attack,2,Great Torpedo,-1,None,1
15,r567a.tec,6,Valuan Destroyer,3,50,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,0,Evasive Action,0
0,r568a.tec,22,Spell Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,0,Attack,-1,None,-1,None,0
1,r568a.tec,22,Spell Pirates,3,20,2,Focus,-1,None,-1,None,0,0,Attack,1,Black Torpedo,-1,None,2
2,r568a.tec,22,Spell Pirates,3,80,0,Attack,0,Black Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
3,r568a.tec,22,Spell Pirates,4,2,1,Magic,-1,None,6,Sacri,0,0,Attack,0,Black Cannon,-1,None,0
4,r568a.tec,22,Spell Pirates,3,70,0,Attack,1,Black Torpedo,-1,None,3,2,Focus,-1,None,-1,None,0
5,r568a.tec,22,Spell Pirates,3,85,1,Magic,0,Black Cannon,25,Pyrum,0,1,Magic,-1,None,6,Sacri,0
6,r568a.tec,22,Spell Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
7,r568a.tec,22,Spell Pirates,-1,0,2,Focus,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
8,r568a.tec,22,Spell Pirates,-1,0,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
9,r568a.tec,22,Spell Pirates,-1,0,1,Magic,0,Black Cannon,25,Pyrum,1,-1,None,-1,None,-1,None,0
10,r568a.tec,22,Spell Pirates,-1,0,4,Nothing,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
11,r568a.tec,22,Spell Pirates,3,50,0,Attack,0,Black Cannon,-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
12,r568a.tec,22,Spell Pirates,-1,0,0,Attack,1,Black Torpedo,-1,None,2,-1,None,-1,None,-1,None,0
13,r568a.tec,22,Spell Pirates,-1,0,0,Attack,1,Black Torpedo,-1,None,2,4,Nothing,-1,None,-1,None,0
14,r568a.tec,22,Spell Pirates,-1,0,4,Nothing,0,Black Cannon,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
15,r568a.tec,22,Spell Pirates,-1,0,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
16,r568a.tec,22,Spell Pirates,3,50,0,Attack,1,Black Torpedo,-1,None,2,0,Attack,1,Black Torpedo,-1,None,3
17,r568a.tec,22,Spell Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
18,r568a.tec,22,Spell Pirates,-1,0,1,Magic,0,Black Cannon,25,Pyrum,0,-1,None,-1,None,-1,None,0
19,r568a.tec,22,Spell Pirates,-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
20,r568a.tec,22,Spell Pirates,-1,0,0,Attack,1,Black Torpedo,-1,None,2,-1,None,-1,None,-1,None,0
21,r568a.tec,22,Spell Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,1,-1,None,-1,None,-1,None,0
22,r568a.tec,22,Spell Pirates,-1,0,4,Nothing,0,Black Cannon,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
23,r568a.tec,22,Spell Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
0,r569a.tec,5,Valuan Mage Ship,1,99,2,Focus,-1,None,0,Focus,0,1,Magic,-1,None,13,Quika,0
1,r569a.tec,5,Valuan Mage Ship,3,50,3,Guard,-1,None,0,Evasive Action,0,1,Magic,-1,None,27,Crystales,0
2,r569a.tec,5,Valuan Mage Ship,3,50,2,Focus,-1,None,0,Focus,0,1,Magic,-1,None,34,Electrum,0
3,r569a.tec,5,Valuan Mage Ship,3,50,0,Attack,0,Large Cannon,-1,None,0,1,Magic,-1,None,27,Crystales,0
4,r569a.tec,5,Valuan Mage Ship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,Electrum,0
5,r569a.tec,5,Valuan Mage Ship,-1,0,3,Guard,-1,None,0,Evasive Action,0,1,Magic,-1,None,27,Crystales,0
6,r569a.tec,5,Valuan Mage Ship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,Electrum,0
7,r569a.tec,5,Valuan Mage Ship,0,90,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,4,Driln,0
8,r569a.tec,5,Valuan Mage Ship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,27,Crystales,0
9,r569a.tec,5,Valuan Mage Ship,3,50,3,Guard,-1,None,0,Evasive Action,0,1,Magic,-1,None,34,Electrum,0
10,r569a.tec,5,Valuan Mage Ship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,27,Crystales,0
11,r569a.tec,5,Valuan Mage Ship,3,50,2,Focus,-1,None,0,Focus,0,1,Magic,-1,None,34,Electrum,0
12,r569a.tec,5,Valuan Mage Ship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,27,Crystales,0
13,r569a.tec,5,Valuan Mage Ship,-1,0,0,Attack,0,Large Cannon,-1,None,0,0,Attack,0,Large Cannon,-1,None,0
14,r569a.tec,5,Valuan Mage Ship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,Electrum,0
15,r569a.tec,5,Valuan Mage Ship,1,40,1,Magic,-1,None,4,Driln,0,1,Magic,-1,None,27,Crystales,0
16,r569a.tec,5,Valuan Mage Ship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,Electrum,0
17,r569a.tec,5,Valuan Mage Ship,3,50,3,Guard,-1,None,0,Evasive Action,0,1,Magic,-1,None,27,Crystales,0
18,r569a.tec,5,Valuan Mage Ship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,Electrum,0
19,r569a.tec,5,Valuan Mage Ship,1,40,1,Magic,-1,None,13,Quika,0,1,Magic,-1,None,27,Crystales,0
0,r572a.tec,22,Spell Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,0,Attack,-1,None,-1,None,0
1,r572a.tec,22,Spell Pirates,3,20,2,Focus,-1,None,-1,None,0,0,Attack,1,Black Torpedo,-1,None,2
2,r572a.tec,22,Spell Pirates,3,80,0,Attack,0,Black Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
3,r572a.tec,22,Spell Pirates,4,2,1,Magic,-1,None,6,Sacri,0,0,Attack,0,Black Cannon,-1,None,0
4,r572a.tec,22,Spell Pirates,3,70,0,Attack,1,Black Torpedo,-1,None,3,2,Focus,-1,None,-1,None,0
5,r572a.tec,22,Spell Pirates,3,85,1,Magic,0,Black Cannon,25,Pyrum,0,1,Magic,-1,None,6,Sacri,0
6,r572a.tec,22,Spell Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
7,r572a.tec,22,Spell Pirates,-1,0,2,Focus,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
8,r572a.tec,22,Spell Pirates,-1,0,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
9,r572a.tec,22,Spell Pirates,-1,0,1,Magic,0,Black Cannon,25,Pyrum,1,-1,None,-1,None,-1,None,0
10,r572a.tec,22,Spell Pirates,-1,0,4,Nothing,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
11,r572a.tec,22,Spell Pirates,3,50,0,Attack,0,Black Cannon,-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
12,r572a.tec,22,Spell Pirates,-1,0,0,Attack,1,Black Torpedo,-1,None,2,-1,None,-1,None,-1,None,0
13,r572a.tec,22,Spell Pirates,-1,0,0,Attack,1,Black Torpedo,-1,None,2,4,Nothing,-1,None,-1,None,0
14,r572a.tec,22,Spell Pirates,-1,0,4,Nothing,0,Black Cannon,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
15,r572a.tec,22,Spell Pirates,-1,0,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
16,r572a.tec,22,Spell Pirates,3,50,0,Attack,1,Black Torpedo,-1,None,2,0,Attack,1,Black Torpedo,-1,None,3
17,r572a.tec,22,Spell Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
18,r572a.tec,22,Spell Pirates,-1,0,1,Magic,0,Black Cannon,25,Pyrum,0,-1,None,-1,None,-1,None,0
19,r572a.tec,22,Spell Pirates,-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
20,r572a.tec,22,Spell Pirates,-1,0,0,Attack,1,Black Torpedo,-1,None,2,-1,None,-1,None,-1,None,0
21,r572a.tec,22,Spell Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,1,-1,None,-1,None,-1,None,0
22,r572a.tec,22,Spell Pirates,-1,0,4,Nothing,0,Black Cannon,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
23,r572a.tec,22,Spell Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
0,r573a.tec,43,The Blackbeard,-1,0,2,Focus,-1,None,2,Preparing Attack,0,0,Attack,0,Vega Cannon Plus,-1,None,0
1,r573a.tec,43,The Blackbeard,-1,0,0,Attack,0,Vega Cannon Plus,-1,None,0,0,Attack,0,Vega Cannon Plus,-1,None,0
2,r573a.tec,43,The Blackbeard,-1,0,0,Attack,0,Vega Cannon Plus,-1,None,0,0,Attack,0,Vega Cannon Plus,-1,None,0
3,r573a.tec,43,The Blackbeard,-1,0,0,Attack,0,Vega Cannon Plus,-1,None,0,0,Attack,0,Vega Cannon Plus,-1,None,0
4,r573a.tec,43,The Blackbeard,-1,0,0,Attack,0,Vega Cannon Plus,-1,None,0,0,Attack,0,Vega Cannon Plus,-1,None,0
5,r573a.tec,43,The Blackbeard,-1,0,2,Focus,-1,None,2,Preparing Attack,0,0,Attack,0,Vega Cannon Plus,-1,None,0
6,r573a.tec,43,The Blackbeard,-1,0,0,Attack,0,Vega Cannon Plus,-1,None,0,0,Attack,0,Vega Cannon Plus,-1,None,0
7,r573a.tec,43,The Blackbeard,-1,0,0,Attack,0,Vega Cannon Plus,-1,None,0,0,Attack,0,Vega Cannon Plus,-1,None,0
8,r573a.tec,43,The Blackbeard,-1,0,4,Nothing,-1,None,1,Target Lost,0,0,Attack,0,Vega Cannon Plus,-1,None,0
9,r573a.tec,43,The Blackbeard,-1,0,4,Nothing,-1,None,1,Target Lost,0,0,Attack,0,Vega Cannon Plus,-1,None,0
10,r573a.tec,43,The Blackbeard,-1,0,2,Focus,-1,None,2,Preparing Attack,0,0,Attack,0,Vega Cannon Plus,-1,None,0
11,r573a.tec,43,The Blackbeard,-1,0,3,Guard,-1,None,-1,None,0,0,Attack,0,Vega Cannon Plus,-1,None,0
12,r573a.tec,43,The Blackbeard,-1,0,2,Focus,-1,None,2,Preparing Attack,0,0,Attack,0,Vega Cannon Plus,-1,None,0
13,r573a.tec,43,The Blackbeard,-1,0,0,Attack,0,Vega Cannon Plus,-1,None,0,0,Attack,0,Vega Cannon Plus,-1,None,0
14,r573a.tec,43,The Blackbeard,-1,0,0,Attack,0,Vega Cannon Plus,-1,None,0,0,Attack,0,Vega Cannon Plus,-1,None,0
15,r573a.tec,43,The Blackbeard,-1,0,0,Attack,0,Vega Cannon Plus,-1,None,0,0,Attack,0,Vega Cannon Plus,-1,None,0
16,r573a.tec,43,The Blackbeard,-1,0,0,Attack,0,Vega Cannon Plus,-1,None,0,0,Attack,0,Vega Cannon Plus,-1,None,0
17,r573a.tec,43,The Blackbeard,-1,0,0,Attack,0,Vega Cannon Plus,-1,None,0,0,Attack,0,Vega Cannon Plus,-1,None,0
18,r573a.tec,43,The Blackbeard,-1,0,0,Attack,0,Vega Cannon Plus,-1,None,0,0,Attack,0,Vega Cannon Plus,-1,None,0
19,r573a.tec,43,The Blackbeard,-1,0,0,Attack,0,Vega Cannon Plus,-1,None,0,0,Attack,0,Vega Cannon Plus,-1,None,0
0,r574a.tec,6,Valuan Destroyer,3,50,0,Attack,1,Great Subcannon ,-1,None,1,4,Nothing,0,Prototype Cannon,-1,None,0
1,r574a.tec,6,Valuan Destroyer,3,70,0,Attack,0,Prototype Cannon,-1,None,0,2,Focus,0,Prototype Cannon,-1,None,0
2,r574a.tec,6,Valuan Destroyer,3,50,0,Attack,0,Prototype Cannon,-1,None,0,0,Attack,2,Great Torpedo,-1,None,1
3,r574a.tec,6,Valuan Destroyer,3,70,0,Attack,0,Prototype Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
4,r574a.tec,6,Valuan Destroyer,1,30,3,Guard,-1,None,0,Evasive Action,0,0,Attack,2,Great Torpedo,-1,None,2
5,r574a.tec,6,Valuan Destroyer,3,30,0,Attack,1,Great Subcannon ,-1,None,2,0,Attack,0,Prototype Cannon,-1,None,0
6,r574a.tec,6,Valuan Destroyer,3,50,0,Attack,0,Prototype Cannon,-1,None,0,2,Focus,-1,None,-1,None,0
7,r574a.tec,6,Valuan Destroyer,3,30,2,Focus,-1,None,0,Focus,0,0,Attack,0,Prototype Cannon,-1,None,0
8,r574a.tec,6,Valuan Destroyer,-1,0,0,Attack,0,Prototype Cannon,-1,None,0,0,Attack,-1,None,-1,None,0
9,r574a.tec,6,Valuan Destroyer,3,30,0,Attack,2,Great Torpedo,-1,None,1,0,Attack,1,Great Subcannon ,-1,None,2
10,r574a.tec,6,Valuan Destroyer,3,50,0,Attack,0,Prototype Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
11,r574a.tec,6,Valuan Destroyer,3,50,0,Attack,0,Prototype Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
12,r574a.tec,6,Valuan Destroyer,-1,0,0,Attack,0,Prototype Cannon,-1,None,0,0,Attack,-1,None,-1,None,0
13,r574a.tec,6,Valuan Destroyer,1,30,3,Guard,-1,None,0,Evasive Action,0,4,Nothing,-1,None,0,Awaiting Orders,0
14,r574a.tec,6,Valuan Destroyer,3,50,2,Focus,-1,None,0,Focus,0,0,Attack,2,Great Torpedo,-1,None,1
15,r574a.tec,6,Valuan Destroyer,3,50,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,0,Evasive Action,0
0,r575a.tec,7,Valuan Spectre,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,2,Focus,-1,None,0,Focus,0
1,r575a.tec,7,Valuan Spectre,1,30,0,Attack,0,Neo Cannon,-1,None,0,1,Magic,-1,None,27,Crystales,0
2,r575a.tec,7,Valuan Spectre,1,30,0,Attack,1,Neo Subcannon,-1,None,0,1,Magic,-1,None,34,Electrum,0
3,r575a.tec,7,Valuan Spectre,1,30,1,Magic,-1,None,6,Sacri,0,2,Focus,-1,None,0,Focus,0
4,r575a.tec,7,Valuan Spectre,-1,0,1,Magic,-1,None,34,Electrum,0,1,Magic,-1,None,34,Electrum,0
5,r575a.tec,7,Valuan Spectre,-1,0,1,Magic,-1,None,34,Electrum,0,1,Magic,-1,None,34,Electrum,0
6,r575a.tec,7,Valuan Spectre,1,30,0,Attack,0,Neo Cannon,-1,None,0,1,Magic,-1,None,27,Crystales,0
7,r575a.tec,7,Valuan Spectre,1,30,0,Attack,0,Neo Cannon,-1,None,0,1,Magic,-1,None,34,Electrum,0
8,r575a.tec,7,Valuan Spectre,3,10,1,Magic,-1,None,13,Quika,0,2,Focus,-1,None,0,Focus,0
9,r575a.tec,7,Valuan Spectre,-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,27,Crystales,0
10,r575a.tec,7,Valuan Spectre,-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,2,Focus,-1,None,0,Focus,0
11,r575a.tec,7,Valuan Spectre,1,30,0,Attack,0,Neo Cannon,-1,None,0,1,Magic,-1,None,34,Electrum,0
12,r575a.tec,7,Valuan Spectre,1,30,0,Attack,0,Neo Cannon,-1,None,0,1,Magic,-1,None,27,Crystales,0
13,r575a.tec,7,Valuan Spectre,1,30,0,Attack,1,Neo Subcannon,-1,None,3,2,Focus,-1,None,0,Focus,0
14,r575a.tec,7,Valuan Spectre,1,30,2,Focus,-1,None,0,Focus,0,1,Magic,-1,None,34,Electrum,0
15,r575a.tec,7,Valuan Spectre,1,30,0,Attack,0,Neo Cannon,-1,None,0,1,Magic,-1,None,34,Electrum,0
0,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Blast Voice,-1,None,0
1,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Blast Voice,-1,None,0
2,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Blast Voice,-1,None,0
3,r576a.tec,35,Roc,-1,0,0,Attack,0,Blast Voice,-1,None,0,0,Attack,0,Blast Voice,-1,None,0
4,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
5,r576a.tec,35,Roc,-1,0,0,Attack,3,Grab,-1,None,0,0,Attack,0,Blast Voice,-1,None,0
6,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Blast Voice,-1,None,0
7,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Blast Voice,-1,None,0
8,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Blast Voice,-1,None,0
9,r576a.tec,35,Roc,-1,0,0,Attack,3,Grab,-1,None,0,0,Attack,0,Blast Voice,-1,None,0
10,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Blast Voice,-1,None,0
11,r576a.tec,35,Roc,-1,0,0,Attack,3,Grab,-1,None,0,0,Attack,0,Blast Voice,-1,None,0
12,r576a.tec,35,Roc,3,50,0,Attack,0,Blast Voice,-1,None,0,0,Attack,0,Blast Voice,-1,None,0
13,r576a.tec,35,Roc,-1,0,0,Attack,3,Grab,-1,None,0,0,Attack,0,Blast Voice,-1,None,0
14,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
15,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Blast Voice,-1,None,0
16,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Blast Voice,-1,None,0
17,r576a.tec,35,Roc,-1,0,0,Attack,3,Grab,-1,None,0,0,Attack,0,Blast Voice,-1,None,0
18,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
19,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Blast Voice,-1,None,0
20,r576a.tec,35,Roc,-1,0,0,Attack,3,Grab,-1,None,0,0,Attack,0,Blast Voice,-1,None,0
21,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Blast Voice,-1,None,0
22,r576a.tec,35,Roc,-1,0,0,Attack,3,Grab,-1,None,0,0,Attack,0,Blast Voice,-1,None,0
23,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Blast Voice,-1,None,0
24,r576a.tec,35,Roc,3,50,0,Attack,0,Blast Voice,-1,None,0,0,Attack,0,Blast Voice,-1,None,0
25,r576a.tec,35,Roc,-1,0,0,Attack,3,Grab,-1,None,0,0,Attack,0,Blast Voice,-1,None,0
26,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
27,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Blast Voice,-1,None,0
28,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
29,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
30,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
31,r576a.tec,35,Roc,-1,0,0,Attack,0,Blast Voice,-1,None,0,0,Attack,0,Blast Voice,-1,None,0
32,r576a.tec,35,Roc,-1,0,0,Attack,0,Blast Voice,-1,None,0,0,Attack,0,Blast Voice,-1,None,0
33,r576a.tec,35,Roc,-1,0,0,Attack,3,Grab,-1,None,0,0,Attack,0,Blast Voice,-1,None,0
34,r576a.tec,35,Roc,3,50,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Blast Voice,-1,None,0
35,r576a.tec,35,Roc,-1,0,0,Attack,0,Blast Voice,-1,None,0,0,Attack,0,Blast Voice,-1,None,0
0,r577a.tec,32,Obispo,-1,0,2,Focus,-1,None,2,Preparing Attack,0,0,Attack,0,Squid Ink,-1,None,0
1,r577a.tec,32,Obispo,-1,0,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,Squid Ink,-1,None,0
2,r577a.tec,32,Obispo,3,50,0,Attack,0,Squid Ink,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
3,r577a.tec,32,Obispo,4,0,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Squid Ink,-1,None,0
4,r577a.tec,32,Obispo,-1,0,2,Focus,-1,None,2,Preparing Attack,0,0,Attack,0,Squid Ink,-1,None,0
5,r577a.tec,32,Obispo,-1,0,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,Squid Ink,-1,None,0
6,r577a.tec,32,Obispo,1,30,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
7,r577a.tec,32,Obispo,-1,0,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,Squid Ink,-1,None,0
8,r577a.tec,32,Obispo,-1,0,2,Focus,-1,None,2,Preparing Attack,0,0,Attack,0,Squid Ink,-1,None,0
9,r577a.tec,32,Obispo,-1,0,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,Squid Ink,-1,None,0
10,r577a.tec,32,Obispo,1,30,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
11,r577a.tec,32,Obispo,-1,0,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,Squid Ink,-1,None,0
12,r577a.tec,32,Obispo,1,30,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
13,r577a.tec,32,Obispo,-1,0,2,Focus,-1,None,2,Preparing Attack,0,0,Attack,0,Squid Ink,-1,None,0
14,r577a.tec,32,Obispo,-1,0,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,Squid Ink,-1,None,0
15,r577a.tec,32,Obispo,1,30,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
16,r577a.tec,32,Obispo,1,30,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
17,r577a.tec,32,Obispo,-1,0,2,Focus,-1,None,2,Preparing Attack,0,0,Attack,0,Squid Ink,-1,None,0
18,r577a.tec,32,Obispo,-1,0,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,Squid Ink,-1,None,0
19,r577a.tec,32,Obispo,-1,0,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,Squid Ink,-1,None,0
20,r577a.tec,32,Obispo,-1,0,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,Squid Ink,-1,None,0
21,r577a.tec,32,Obispo,-1,0,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,Squid Ink,-1,None,0
22,r577a.tec,32,Obispo,-1,0,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,Squid Ink,-1,None,0
23,r577a.tec,32,Obispo,-1,0,0,Attack,0,Squid Ink,-1,None,0,0,Attack,0,Squid Ink,-1,None,0
0,r578a.tec,36,Giant Looper,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
1,r578a.tec,36,Giant Looper,-1,0,0,Attack,0,Looper Ring,-1,None,0,0,Attack,0,Looper Ring,-1,None,0
2,r578a.tec,36,Giant Looper,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
3,r578a.tec,36,Giant Looper,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
4,r578a.tec,36,Giant Looper,-1,0,0,Attack,0,Looper Ring,-1,None,0,0,Attack,0,Looper Ring,-1,None,0
5,r578a.tec,36,Giant Looper,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
6,r578a.tec,36,Giant Looper,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
7,r578a.tec,36,Giant Looper,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
8,r578a.tec,36,Giant Looper,-1,0,0,Attack,0,Looper Ring,-1,None,0,0,Attack,0,Looper Ring,-1,None,0
9,r578a.tec,36,Giant Looper,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
10,r578a.tec,36,Giant Looper,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
11,r578a.tec,36,Giant Looper,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
12,r578a.tec,36,Giant Looper,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
13,r578a.tec,36,Giant Looper,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
14,r578a.tec,36,Giant Looper,-1,0,0,Attack,0,Looper Ring,-1,None,0,0,Attack,0,Looper Ring,-1,None,0
15,r578a.tec,36,Giant Looper,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
16,r578a.tec,36,Giant Looper,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
17,r578a.tec,36,Giant Looper,-1,0,0,Attack,0,Looper Ring,-1,None,0,0,Attack,0,Looper Ring,-1,None,0
18,r578a.tec,36,Giant Looper,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
19,r578a.tec,36,Giant Looper,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
