Entry ID,Entry Name,ENGLISH.SOT,FRENCH.SOT,GERMAN.SOT,SPANISH.SOT
36,shopDataBaseTbl,Jetah's Weapons,Jetah's Weapons,Jetah's Weapons,Jetah's Weapons
37,shopDataBaseTbl,Thorn's Items,Thorn's Items,Thorn's Items,Thorn's Items
38,shopDataBaseTbl,The Black Market,The Black Market,The Black Market,The Black Market
39,shopDataBaseTbl,Belle's Store,Belle's Store,Belle's Store,Belle's Store
40,shopDataBaseTbl,Mystery Merchant,Mystery Merchant,Mystery Merchant,Mystery Merchant
41,shopDataBaseTbl,Mystery Merchant,Mystery Merchant,Mystery Merchant,Mystery Merchant
42,shopDataBaseTbl,Mystery Merchant,Mystery Merchant,Mystery Merchant,Mystery Merchant
0,cmdString,Buy ,Buy ,Buy ,Buy 
1,cmdString,Sell,Sell,Sell,Sell
2,cmdString,Exit,Exit,Exit,Exit
3,cmdString,Buy Info.,Buy Info.,Buy Info.,Buy Info.
4,cmdString,Sell Info.,Sell Info.,Sell Info.,Sell Info.
0,cardmsgtbl,Nothing Equipped,Nothing Equipped,Nothing Equipped,Nothing Equipped
1,cardmsgtbl,Cannot Be Equipped,Cannot Be Equipped,Cannot Be Equipped,Cannot Be Equipped
2,cardmsgtbl,Already Equipped,Already Equipped,Already Equipped,Already Equipped
3,cardmsgtbl,Sell,Sell,Sell,Sell
4,cardmsgtbl,Buy,Buy,Buy,Buy
5,cardmsgtbl,Total,Total,Total,Total
6,cardmsgtbl,Owned,Owned,Owned,Owned
7,cardmsgtbl,Cannot Be Sold,Cannot Be Sold,Cannot Be Sold,Cannot Be Sold
8,cardmsgtbl,Cannot Change Color,Cannot Change Color,Cannot Change Color,Cannot Change Color
9,cardmsgtbl,Gold,Gold,Gold,Gold
10,cardmsgtbl,No Ship Owned,No Ship Owned,No Ship Owned,No Ship Owned
11,cardmsgtbl,No Info to Buy,No Info to Buy,No Info to Buy,No Info to Buy
12,cardmsgtbl,No Info to Sell,No Info to Sell,No Info to Sell,No Info to Sell
0,sotShopPCCard,Lv,Lv,Lv,Lv
1,sotShopPCCard,Hp    /,Hp    /,Hp    /,Hp    /
2,sotShopPCCard,Mp  /,Mp  /,Mp  /,Mp  /
0,backUpFileName,ARESSAVE.000,ARESSAVE.000,ARESSAVE.000,ARESSAVE.000
1,backUpFileName,NEXT_RPG_ARES,NEXT_RPG_ARES,NEXT_RPG_ARES,NEXT_RPG_ARES
2,backUpFileName,ARES_SAVE,ARES_SAVE,ARES_SAVE,ARES_SAVE
0,BACKUP_ARES_KEY_WORD,ARES_SAVE_FILE,ARES_SAVE_FILE,ARES_SAVE_FILE,ARES_SAVE_FILE
0,MagicMessageDataTable,"Increases both Attack Power and Defense of
target by 25%.                             SP 4","Augmente les puissances d'attaque et de
défense de la cible de 25%.                 ES 4","Increases both Attack Power and Defense of
target by 25%.                             SP 4","Aumenta la potencia de ataque y la defensa
del objetivo en un 25%.                     SEP4"
1,MagicMessageDataTable,"Increases both Attack Power and Defense of the
entire party by 25%.                       SP 16","Augmente les puissances d'attaque et de défense
pour tout le groupe de 25%.                ES 16","Increases both Attack Power and Defense of the
entire party by 25%.                       SP 16","Aumenta la potencia de ataque y la defensa
de un grupo entero en un 25%.              SEP16"
2,MagicMessageDataTable,"Prevents target from casting any spells by
Silencing them.                            SP 2","Empêche les cibles de jeter des sorts en les
réduisant au Silence.                       ES 2","Prevents target from casting any spells by
Silencing them.                            SP 2","Evita que el objetivo conjure hechizos,
silenciando estos hechizos.                 SEP2"
3,MagicMessageDataTable,"Confuses one target into attacking nearest
target.                                    SP 3","Désoriente la cible qui s'en prend
au plus proche.                             ES 3","Confuses one target into attacking nearest
target.                                    SP 3","Crea confusión en uno de los objetivos,
llevándole a atacar al más próximo.         SEP3"
4,MagicMessageDataTable,"Weakens one enemy target. Lowers all attributes
by 25%.                                    SP 3","Affaiblit une cible ennemie. Diminue tous les
attributs de 25%.                           ES 3","Weakens one enemy target. Lowers all attributes
by 25%.                                    SP 3","Debilita a un objetivo enemigo, disminuyendo
sus poderes en un 25%.                      SEP3"
5,MagicMessageDataTable,"Weakens all enemies on screen. Lowers all
attributes by 25%.                         SP 6","Affaiblit tous les ennemis à l'écran. Diminue
tous les attributs de 25%.                  ES 6","Weakens all enemies on screen. Lowers all
attributes by 25%.                         SP 6","Debilita a todos los enemigos que hay en
pantalla y disminuye sus atributos un 25%.  SEP6"
6,MagicMessageDataTable,"Restores 500 HP to any one ally. Can also be
used outside of battle.                    SP 2","Redonne 500 PV à l'un des alliés. Peut aussi
être utilisé hors combat.                   ES 2","Restores 500 HP to any one ally. Can also be
used outside of battle.                    SP 2","Repone 500 puntos de Salud a los aliados
y puede usarse fuera de la batalla.         SEP2"
7,MagicMessageDataTable,"Restores 1,000 HP to any one ally. Can also be
used outside of battle.                    SP 4","Redonne 1000 PV à l'un des alliés. Peut aussi
être utilisé hors bataille.                 ES 4","Restores 1,000 HP to any one ally. Can also be
used outside of battle.                    SP 4","Repone 1000 puntos de Salud a los aliados
y puede usarse fuera de la batalla.         SEP4"
8,MagicMessageDataTable,"Restores 1,000 HP to entire party. Can also be
used outside of battle.                    SP 8","Redonne 1000 PV à tout le groupe. Peut aussi
être utilisé hors bataille.                 ES 8","Restores 1,000 HP to entire party. Can also be
used outside of battle.                    SP 8","Repone 1000 puntos de Salud al grupo
y puede usarse fuera de la batalla.         SEP8"
9,MagicMessageDataTable,"Completely restores HP of any one ally. Can also
be used outside of battle.                 SP 6","Redonne tous les PV à l'un des alliés. Peut
aussi être utilisé hors bataille.           ES 6","Completely restores HP of any one ally. Can also
be used outside of battle.                 SP 6","Repone totalmente la Salud de cada aliado
y puede usarse fuera de la batalla.         SEP6"
10,MagicMessageDataTable,"Damages and Poisons any one enemy. Best if used
at the beginning of long battles.          SP 3","Blesse et empoisonne un ennemi. Mieux vaut
l'utiliser au début de longues batailles.   ES 3","Damages and Poisons any one enemy. Best if used
at the beginning of long battles.          SP 3","Debilita y envenena a uno de los enemigos.Mejor
usarlo al principio de una batalla larga.   SEP3"
11,MagicMessageDataTable,"Damages and Poisons all enemies. Best if used
at the beginning of long battles.          SP 6","Blesse & empoisonne tous les ennemis. Mieux vaut
l'utiliser au début de longues batailles.   ES 6","Damages and Poisons all enemies. Best if used
at the beginning of long battles.          SP 6","Debilita y envenena a todos los enemigos.Mejor
usarlo al principio de una batalla larga.   SEP6"
12,MagicMessageDataTable,"Has a chance to put all enemies on screen to
Sleep.                                     SP 6","Offre la possibilité d'endormir tous les ennemis
à l'écran.                                  ES 6","Has a chance to put all enemies on screen to
Sleep.                                     SP 6","Hace que todos los enemigos en pantalla se
duerman.                                    SEP6"
13,MagicMessageDataTable,"Doubles the speed of all allies. Also, it makes
it easier to run from battles.             SP 6","Double la vitesse de tous les alliés, ce qui
permet aussi de fuir plus vite les combats. ES 6","Doubles the speed of all allies. Also, it makes
it easier to run from battles.             SP 6","Dobla la velocidad de todos los aliados.
También hace más fácil huir de las batallas.SEP6"
14,MagicMessageDataTable,"Cures one ally of all adverse effects (except
for Unconscious).                           SP 2","Guérit un allié de tous les effets néfastes
(à part l'Inconscience).                    ES 2","Cures one ally of all adverse effects (except
for Unconscious).                           SP 2","Cura a un aliado de todos los efectos
adversos (excepto Inconsciente).            SEP2"
15,MagicMessageDataTable,"Has a 50% chance of reviving an Unconscious ally,
along with 50% of their HP.                SP 4","A 50% de chance de ranimer un allié Inconscient,
et de lui redonner 50% de ses PV.           ES 4","Has a 50% chance of reviving an Unconscious ally,
along with 50% of their HP.                SP 4","Puede revivir en un 50% a un aliado inconsciente
y reponer el 50% de su Salud.               SEP4"
16,MagicMessageDataTable,"Revives an Unconscious ally and restores their
HP to full.                                SP 8","Ranime un allié Inconscient et lui redonne tous
ses PV.                                     ES 8","Revives an Unconscious ally and restores their
HP to full.                                SP 8","Revive a un aliado inconsciente
y repone su Salud totalmente.               SEP8"
17,MagicMessageDataTable,"Can instantly kill any one enemy. May not work
on some powerful monsters or bosses.       SP 5","Peut tuer instantanément un des ennemis. Mais pas
forcément un chef ou un monstre puissant.   ES 5","Can instantly kill any one enemy. May not work
on some powerful monsters or bosses.       SP 5","Mata instantáneamente a cualquier enemigo, pero
puede fallar con monstruos o grandes jefes. SEP5"
18,MagicMessageDataTable,"Can cause instant death to all enemies on the
screen.                                    SP 10","Peut causer la mort instantanée de tous les
ennemis à l'écran.                         ES 10","Can cause instant death to all enemies on the
screen.                                    SP 10","Causa la muerte instantánea a todos los enemigos
en pantalla.                               SEP10"
19,MagicMessageDataTable,"Causes instant death to one enemy. If target is
immune, then it will cause damage.         SP 15","Cause la mort immédiate d'un ennemi. Si la cible
est immunisée, elle subira des dégâts.     ES 15","Causes instant death to one enemy. If target is
immune, then it will cause damage.         SP 15","Causa la muerte instantánea de un enemigo.Si el
objetivo es inmune, le provocará daños.    SEP15"
20,MagicMessageDataTable,"Damages one enemy with a whirlwind of air and
water. Also harms nearby enemies.          SP 2","Blesse un ennemi avec une tornade.
Atteint aussi les ennemis proches.          ES 2","Damages one enemy with a whirlwind of air and
water. Also harms nearby enemies.          SP 2","Hiere a un enemigo con un torbellino de aire
y agua. También hiere a enemigos próximos.  SEP2 "
21,MagicMessageDataTable,"Creates a large tornado around one enemy and
damages all enemies nearby.                SP 4","Crée une grande tornade autour d'un ennemi et
blesse tous les ennemis proches.            ES 4","Creates a large tornado around one enemy and
damages all enemies nearby.                SP 4","Crea un tornado largo alrededor de un enemigo y
hiere a todos los enemigos a su alrededor.  SEP4"
22,MagicMessageDataTable,"Creates a cluster of tornados around one enemy
and damages nearly all enemies on screen.  SP 8","Crée plusieurs tornades autour d'un ennemi et
blesse de nombreux ennemis à l'écran.       ES 8","Creates a cluster of tornados around one enemy
and damages nearly all enemies on screen.  SP 8","Crea un tornado alrededor de un enemigo y hiere
a casi todos los enemigos en pantalla.      SEP8"
23,MagicMessageDataTable,"Summons a burst of flames, damaging all enemies
on screen.                                 SP 2","Provoque une explosion de flammes, blessant
tous les ennemis à l'écran.                 ES 2","Summons a burst of flames, damaging all enemies
on screen.                                 SP 2","Produce una explosión de llamas, hiriendo a
todos los enemigos en pantalla.             SEP2"
24,MagicMessageDataTable,"Summons a great explosion and damages all
enemies on screen.                         SP 4","Provoque une énorme explosion et blesse tous
les ennemis à l'écran.                      ES 4","Summons a great explosion and damages all
enemies on screen.                         SP 4","Produce una gran explosión y hiere
a todos los enemigos en pantalla.           SEP4"
25,MagicMessageDataTable,"Summons fireballs from the sky and damages
all enemies on the screen.                 SP 6","Invoque des boules de feu tombant des cieux et
blesse tous les ennemis à l'écran.          ES 6","Summons fireballs from the sky and damages
all enemies on the screen.                 SP 6","Hace surgir bolas de fuego del cielo y
hiere a todos los enemigos en pantalla.     SEP6"
26,MagicMessageDataTable,"Encases a single enemy in ice. It is quite
powerful and uses very little Spirit.      SP 1","Emprisonne un seul ennemi dans la glace. C'est
assez puissant et nécessite peu d'Esprit.   ES 1","Encases a single enemy in ice. It is quite
powerful and uses very little Spirit.      SP 1","Cubre de hielo a un solo enemigo. Tiene bastante
potencia y usa muy poco Espíritu.           SEP1"
27,MagicMessageDataTable,"Summons an icicle at the foot of a single enemy
and impales it, causing great damage.      SP 2","Invoque un rocher de glace sur un seul ennemi,
causant beaucoup de dégâts.                 ES 2","Summons an icicle at the foot of a single enemy
and impales it, causing great damage.      SP 2","Crea un punzón de hielo a los pies de un enemigo
y lo atraviesa, produciendo gran daño. SEP2"
28,MagicMessageDataTable,"Traps a single enemy in a column of ice
an extensive amount of damage.             SP 3","Emprisonne un seul ennemi dans une colonne de
glace, causant beaucoup de dégâts.          ES 3","Traps a single enemy in a column of ice
an extensive amount of damage.             SP 3","Atrapa a un enemigo en una columna de
hielo y le produce grandes daños.           SEP3 "
29,MagicMessageDataTable,"Huge pillars of ice rain from the sky to impale
one enemy for enormous damage.             SP 4","Grands pilliers de grêle tombant du ciel
pour causer beaucoup de dégâts.             ES 4","Huge pillars of ice rain from the sky to impale
one enemy for enormous damage.             SP 4","Enormes columnas de hielo caen del cielo,
atraviesan a un enemigo y le producen daños.SEP4"
30,MagicMessageDataTable,"Sets the air aflame and engulfs all enemies on
screen in a firestorm.                     SP 10","Enflamme l'air et engouffre tous les ennemis
à l'écran dans une tempête de feu.         ES 10","Sets the air aflame and engulfs all enemies on
screen in a firestorm.                     SP 10","Arde el aire y rodea a todos los enemigos
en una cortina de fuego.                   SEP10"
31,MagicMessageDataTable,"Summons a field of fierce winds and stinging
rain to damage enemies in a large area.    SP 6","Invoque la force des vents et de la pluie pour
blesser les ennemis sur une large surface.  ES 6","Summons a field of fierce winds and stinging
rain to damage enemies in a large area.    SP 6","Crea una zona de fuertes vientos y punzantes
lluvias que causan danos al enemigo.        SEP6"
