Entry ID,[Filter],[EC ID],[EC JP Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Blend Time,Play Rate
5,MB080.STD,80,ニンギルス,9,Take Damage 1,1,11,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
6,MB080.STD,80,ニンギルス,5,Ranged Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
7,MB080.STD,80,ニンギルス,10,Take Damage 2,1,12,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
8,MB080.STD,80,ニンギルス,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010001000000000000000000000,-1,None,0,0.00,0.80
9,MB080.STD,80,ニンギルス,12,Guard,1,8,9,Guard,0b10001000001000000000000000000000,-1,None,0,0.00,2.00
10,MB080.STD,80,ニンギルス,13,Dodge,1,8,10,Dodge,0b10001010001000000000000000000000,-1,None,0,0.00,1.00
11,MB080.STD,80,ニンギルス,32,Knockdown,1,10,11,Defeat,0b10001010001000000000000000000000,-1,None,0,0.00,1.00
12,MB080.STD,80,ニンギルス,29,Exec S-Move,1,8,12,Revive,0b10001010001000000000000000000000,77,ラウンドクロウ,0,5.00,2.00
0,MB081.STD,81,ヌックア,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,0.50
1,MB081.STD,81,ヌックア,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,10.00,1.00
2,MB081.STD,81,ヌックア,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,0.50
3,MB081.STD,81,ヌックア,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.50
4,MB081.STD,81,ヌックア,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.60
5,MB081.STD,81,ヌックア,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB081.STD,81,ヌックア,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.60
7,MB081.STD,81,ヌックア,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB081.STD,81,ヌックア,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,0.70
9,MB081.STD,81,ヌックア,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,0.70
10,MB081.STD,81,ヌックア,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,0.50
11,MB081.STD,81,ヌックア,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB081.STD,81,ヌックア,20,Idle 3,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB081.STD,81,ヌックア,32,Knockdown,1,10,13,Focus,0b10001000000000000000000000000000,-1,None,0,0.00,0.60
14,MB081.STD,81,ヌックア,29,Exec S-Move,1,8,14,Widthdraw,0b10001000000000000000000000000000,260,アースシェイク,0,5.00,0.50
15,MB081.STD,81,ヌックア,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,41,おやすみなさい,0,30.00,1.20
0,MB082.STD,82,サムンドラ,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB082.STD,82,サムンドラ,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB082.STD,82,サムンドラ,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,2.30
3,MB082.STD,82,サムンドラ,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB082.STD,82,サムンドラ,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,MB082.STD,82,サムンドラ,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB082.STD,82,サムンドラ,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB082.STD,82,サムンドラ,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB082.STD,82,サムンドラ,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000001000000000000000000000,-1,None,0,0.00,1.30
9,MB082.STD,82,サムンドラ,13,Dodge,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB082.STD,82,サムンドラ,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
11,MB082.STD,82,サムンドラ,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB082.STD,82,サムンドラ,32,Knockdown,1,10,12,Revive,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
13,MB082.STD,82,サムンドラ,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,181,ブラストブレス,0,5.00,1.00
14,MB082.STD,82,サムンドラ,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,184,フロストブレス,0,5.00,1.00
15,MB082.STD,82,サムンドラ,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,64,疲労かぶり,0,5.00,1.00
0,MB083.STD,83,ギラロッシ,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB083.STD,83,ギラロッシ,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB083.STD,83,ギラロッシ,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB083.STD,83,ギラロッシ,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.20
4,MB083.STD,83,ギラロッシ,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,MB083.STD,83,ギラロッシ,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB083.STD,83,ギラロッシ,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB083.STD,83,ギラロッシ,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB083.STD,83,ギラロッシ,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB083.STD,83,ギラロッシ,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,0.80
10,MB083.STD,83,ギラロッシ,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,0.90
11,MB083.STD,83,ギラロッシ,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
12,MB083.STD,83,ギラロッシ,32,Knockdown,1,10,12,Revive,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
13,MB083.STD,83,ギラロッシ,29,Exec S-Move,1,8,13,Focus,0b10001010000000000000000000000000,213,ＨＰ吸収,0,5.00,1.00
14,MB083.STD,83,ギラロッシ,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,28,グラシェス,0,5.00,1.00
15,MB083.STD,83,ギラロッシ,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,29,グラゾーバ,0,5.00,1.00
16,MB083.STD,83,ギラロッシ,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,5,ダウノス,0,5.00,1.00
0,MB084.STD,84,シデンクワイ,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.20
1,MB084.STD,84,シデンクワイ,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB084.STD,84,シデンクワイ,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,2.00
3,MB084.STD,84,シデンクワイ,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.30
4,MB084.STD,84,シデンクワイ,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MB084.STD,84,シデンクワイ,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB084.STD,84,シデンクワイ,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB084.STD,84,シデンクワイ,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB084.STD,84,シデンクワイ,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB084.STD,84,シデンクワイ,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB084.STD,84,シデンクワイ,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,MB084.STD,84,シデンクワイ,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB084.STD,84,シデンクワイ,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
13,MB084.STD,84,シデンクワイ,32,Knockdown,1,10,13,Focus,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
14,MB084.STD,84,シデンクワイ,29,Exec S-Move,1,8,14,Widthdraw,0b10001000000000000000000000000000,68,仲間を呼ぶ,0,5.00,1.00
15,MB084.STD,84,シデンクワイ,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,27,グラシィ,0,5.00,1.00
16,MB084.STD,84,シデンクワイ,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,28,グラシェス,0,5.00,1.00
17,MB084.STD,84,シデンクワイ,29,Exec S-Move,1,8,14,Widthdraw,0b10001000000000000000000000000000,106,仲間を呼ぶ,0,5.00,1.00
0,MB085.STD,85,イモヅル,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB085.STD,85,イモヅル,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB085.STD,85,イモヅル,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB085.STD,85,イモヅル,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB085.STD,85,イモヅル,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.80
5,MB085.STD,85,イモヅル,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB085.STD,85,イモヅル,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB085.STD,85,イモヅル,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB085.STD,85,イモヅル,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB085.STD,85,イモヅル,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,0.60
10,MB085.STD,85,イモヅル,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB085.STD,85,イモヅル,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB085.STD,85,イモヅル,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB085.STD,85,イモヅル,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,MB085.STD,85,イモヅル,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
15,MB085.STD,85,イモヅル,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,39,落雷,0,5.00,1.00
16,MB085.STD,85,イモヅル,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,8,サプレス,0,5.00,1.00
17,MB085.STD,85,イモヅル,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,100,Ж術？,0,5.00,1.00
18,MB085.STD,85,イモヅル,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,49,仲間呼ぶ,0,5.00,1.00
19,MB085.STD,85,イモヅル,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,50,仲間呼ぶ,0,5.00,1.00
20,MB085.STD,85,イモヅル,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,113,仲間を呼ぶ,0,5.00,1.00
0,MB086.STD,86,ブライヌール,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB086.STD,86,ブライヌール,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB086.STD,86,ブライヌール,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,2.60
3,MB086.STD,86,ブライヌール,4,Close Attack,1,8,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
4,MB086.STD,86,ブライヌール,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MB086.STD,86,ブライヌール,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB086.STD,86,ブライヌール,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
7,MB086.STD,86,ブライヌール,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB086.STD,86,ブライヌール,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB086.STD,86,ブライヌール,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB086.STD,86,ブライヌール,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,MB086.STD,86,ブライヌール,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB086.STD,86,ブライヌール,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB086.STD,86,ブライヌール,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,MB086.STD,86,ブライヌール,32,Knockdown,1,10,14,Widthdraw,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
15,MB086.STD,86,ブライヌール,29,Exec S-Move,1,8,15,Run,0b10001010001000000000000000000000,210,ＨＰ吸収,0,5.00,1.00
16,MB086.STD,86,ブライヌール,29,Exec S-Move,1,8,16,Magic,0b10001000001000000000000000000000,56,ブライサンダー,0,5.00,1.00
17,MB086.STD,86,ブライヌール,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,100,Ж術？,0,5.00,1.00
18,MB086.STD,86,ブライヌール,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,10,プワザ,0,5.00,1.00
19,MB086.STD,86,ブライヌール,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,11,プワゾーク,0,5.00,1.00
20,MB086.STD,86,ブライヌール,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,19,ジェドーサ,0,5.00,1.00
0,MB087.STD,87,クベンシス,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB087.STD,87,クベンシス,7,Idle 2 (Injured),1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB087.STD,87,クベンシス,6,Approach,1,8,2,Approach,0b10000001001000000000000000000000,-1,None,0,5.00,1.00
3,MB087.STD,87,クベンシス,4,Close Attack,1,8,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
4,MB087.STD,87,クベンシス,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MB087.STD,87,クベンシス,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB087.STD,87,クベンシス,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB087.STD,87,クベンシス,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB087.STD,87,クベンシス,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB087.STD,87,クベンシス,13,Dodge,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB087.STD,87,クベンシス,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
11,MB087.STD,87,クベンシス,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB087.STD,87,クベンシス,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
13,MB087.STD,87,クベンシス,32,Knockdown,1,10,13,Focus,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
14,MB087.STD,87,クベンシス,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,5,ダウノス,0,5.00,1.00
15,MB087.STD,87,クベンシス,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,20,ウェイバ,0,5.00,1.00
16,MB087.STD,87,クベンシス,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,21,ウェイビィ,0,5.00,1.00
17,MB087.STD,87,クベンシス,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,31,ウェイベス,0,5.00,1.00
18,MB087.STD,87,クベンシス,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,22,ウェボーン,0,5.00,1.00
19,MB087.STD,87,クベンシス,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,100,Ж術？,0,5.00,1.00
0,MB088.STD,88,エリュオン,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB088.STD,88,エリュオン,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB088.STD,88,エリュオン,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB088.STD,88,エリュオン,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,6.50,1.00
4,MB088.STD,88,エリュオン,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,6.00,1.00
5,MB088.STD,88,エリュオン,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB088.STD,88,エリュオン,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB088.STD,88,エリュオン,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB088.STD,88,エリュオン,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB088.STD,88,エリュオン,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB088.STD,88,エリュオン,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB088.STD,88,エリュオン,20,Idle 3,1,15,0,Idle 1,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB088.STD,88,エリュオン,32,Knockdown,1,10,12,Revive,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
0,MB089.STD,89,アークエルモ,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB089.STD,89,アークエルモ,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB089.STD,89,アークエルモ,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB089.STD,89,アークエルモ,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,2.00
4,MB089.STD,89,アークエルモ,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,2.00
5,MB089.STD,89,アークエルモ,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB089.STD,89,アークエルモ,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
7,MB089.STD,89,アークエルモ,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB089.STD,89,アークエルモ,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,0.90
9,MB089.STD,89,アークエルモ,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,0.90
10,MB089.STD,89,アークエルモ,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,0.90
11,MB089.STD,89,アークエルモ,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB089.STD,89,アークエルモ,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB089.STD,89,アークエルモ,21,Cast Magic,1,8,13,Focus,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
14,MB089.STD,89,アークエルモ,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
15,MB089.STD,89,アークエルモ,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,28,グラシェス,0,5.00,1.00
16,MB089.STD,89,アークエルモ,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,33,ボルティ,0,5.00,1.00
17,MB089.STD,89,アークエルモ,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,34,ボルテス,0,5.00,1.00
18,MB089.STD,89,アークエルモ,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,23,バーナ,0,5.00,1.00
19,MB089.STD,89,アークエルモ,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,7,サプリィ,0,5.00,1.00
20,MB089.STD,89,アークエルモ,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,0,アパ,0,5.00,1.00
21,MB089.STD,89,アークエルモ,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,12,スリーパ,0,5.00,1.00
22,MB089.STD,89,アークエルモ,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,2,サイレシャ,0,5.00,1.00
